"caudate","thalamus","putamen","pallidum","bilateral_hippocampus","amygdala","accumbens.area","VentralDC","ICV"
0.00356754893847417,0.00740828252153841,0.00525860036519727,0.0020302877576812,0.00472954559574465,0.0017891670385125,0.000526606251511351,0.00499538468651092,1
0.00535748270001569,0.00801433093010802,0.00514888379342501,0.00175031556113028,0.00430806198510146,0.00185848962413729,0.000511007469452442,0.00453310435729775,1
0.00489361846520596,0.00776186755157794,0.00533811078604423,0.00218113273367214,0.00514617670939572,0.00164436686370856,0.00055790791158511,0.00462934294493679,1
0.00433153937819345,0.00802512913244915,0.00512821814786529,0.00207109123274277,0.00441949756723082,0.00191361098624448,0.000676011314934301,0.0047787047760109,1
0.00448573761203488,0.0094491142117914,0.00604188698901517,0.00226237088622691,0.00606650755539257,0.0024323823761593,0.000756110551642935,0.00590193850644887,1
0.00512013879919655,0.0104603790643496,0.0077879506298406,0.00284603874886763,0.00546430336620035,0.00253692135768379,0.000774679133059378,0.00558225434382077,1
0.00478376549286972,0.0083604735201318,0.00615454267176982,0.00257702886515821,0.00547966584019783,0.00188669572060872,0.000628727650643914,0.00510051002990622,1
0.00418328303345508,0.00795598710165068,0.00555474284320881,0.00248374319261126,0.00543646347242214,0.00223519584187772,0.000579531838682036,0.00521102818264691,1
0.00435937636246056,0.00872142307725345,0.00543416699630028,0.002285088558583,0.00501670191501202,0.00199789478323293,0.000580251853861345,0.00496261419031984,1
0.00403939426243612,0.00875616049357881,0.00544427539340579,0.0022231917543743,0.00438544486911482,0.00182752380983264,0.00066021673081915,0.00480173375616763,1
0.0037157097327749,0.00747931378736487,0.00489417816013295,0.00183174453954552,0.00451321721867263,0.00166831887655822,0.000563641827976317,0.00463551226178057,1
0.00423451992057178,0.00934032585868103,0.00539668062342826,0.00211856083097157,0.00525566624110008,0.00195301574428478,0.00061534900206255,0.00553442424517529,1
0.00470975371027361,0.0102794577466234,0.00689974353278936,0.00252761884818809,0.00587403340071101,0.00200825154999735,0.000803757147613691,0.00594828627452163,1
0.00448767899801677,0.0080047925858727,0.00597160862506456,0.00283749974913015,0.00503174723935534,0.00173739989416187,0.000637358972062028,0.00472099422412806,1
0.00470960013667198,0.00871313242715967,0.00571074904809141,0.00219184088546288,0.00506336511645727,0.00171645465581716,0.000502900545187922,0.00503066694436365,1
0.00497241043806361,0.00946834175673456,0.00649814178956306,0.00219890856700614,0.00522835282641019,0.00208764203204014,0.000769118913730666,0.0053733809748883,1
0.00513383945719098,0.0105034148314684,0.00717283687782297,0.0025404290034647,0.00693237047410603,0.00205941735458698,0.000860317835199766,0.00597074138356978,1
0.00406448399306705,0.00759255977873963,0.00489526341947668,0.00219330571173604,0.00472081598402384,0.0019994359909595,0.000518186572436236,0.00432502512237293,1
0.00480673243775243,0.00873426289740121,0.00596966666602589,0.00222108274973547,0.0053957154314551,0.00191782792442759,0.000690899568065707,0.00583107509427885,1
0.00421939661221243,0.00991062437887142,0.0058805578954586,0.00266408619966277,0.00546095206295852,0.0021781250594397,0.000725765493731833,0.00599711123514268,1
0.00457955048576228,0.0077672250392326,0.00547898980660321,0.00156340374080781,0.00510924067854125,0.00165807770437941,0.00045364301987134,0.00490163262984164,1
0.004595702092206,0.00943250314071682,0.00583414167071241,0.00246082746810985,0.00505414609422131,0.00188354918857088,0.000634883130844018,0.00497239898500977,1
0.00386525130736911,0.0081602135448497,0.00495375292922401,0.00213334628314884,0.00403337831805395,0.00149030072472248,0.000562590312802433,0.0045191514652792,1
0.00496904128996286,0.00921828513307464,0.00619482299363428,0.00233168012221087,0.00547516775708585,0.00212191992580559,0.000667392950325421,0.00510414107747813,1
0.00531676313284667,0.0119201870865172,0.00821465435510967,0.00313726579087431,0.00717358211540054,0.00262420449765434,0.000828625058612772,0.0068796323065415,1
0.00397540463874606,0.00768261647831944,0.00526666684980872,0.00212309047326732,0.00483657417737398,0.00176281404557134,0.000562774293493343,0.00486474672370909,1
0.00408498296450661,0.00881582885038732,0.00634693194909684,0.0022517254146029,0.00508562281457182,0.00216130079558444,0.000660023518313099,0.0050213603746514,1
0.0044616012990812,0.00762078847091018,0.00568836580132534,0.00225331008994875,0.00489017592867045,0.00211985212934702,0.000530890267808114,0.00506014778266153,1
0.00485941099448114,0.0100398841892307,0.00658801427561361,0.00291090639700738,0.00610763741718213,0.00217460584386179,0.000802459300353198,0.00640492013891689,1
0.00441862556997432,0.00921965089600127,0.00625584444733945,0.00277413439183141,0.00495980761613277,0.00187360880039498,0.000743576686765699,0.00595366919335569,1
0.00444543074382186,0.00868784201507844,0.00617931823303589,0.00236312136228318,0.00450867668543098,0.00175387320676252,0.000623731476149146,0.00519027819815247,1
0.00413650652967047,0.0101037343065251,0.00549175390917131,0.00224567653323166,0.00570001706425916,0.00187163617991546,0.000525678334390329,0.00535534803160147,1
0.00433178100177465,0.00897219623683661,0.00635259716198228,0.00244659326834949,0.00530697850677768,0.00194755107894022,0.00071728004238974,0.00556360942914689,1
0.0057987069647334,0.011431835675417,0.0084669000435542,0.00303705376507138,0.00635955661472916,0.00250652752250365,0.000948473500373359,0.00635795596565671,1
0.00512151995245698,0.00945558784150278,0.00661006193746635,0.00293244114282354,0.00572984761011329,0.00215296947861008,0.000791007686816114,0.00617422152187573,1
0.00489535703695572,0.00943033988379855,0.00635323079334917,0.0022872401538219,0.00489575843391508,0.00146509890166192,0.000300244925600853,0.0042592231357629,1
0.00535855622579132,0.0103129709340162,0.00754551050749725,0.00269614133518369,0.00691013719553243,0.00264365969703849,0.000847274095447646,0.00663423842697599,1
0.00508221324489557,0.00881892582819297,0.00601136944087318,0.0025153285528923,0.00572586299939646,0.00224082075442592,0.000576435824993265,0.00505670250346881,1
0.00410744309343501,0.00758530764696407,0.0054034484155491,0.0019982275397015,0.00463445607469232,0.00185986654567359,0.000503574174499674,0.0044487741800237,1
0.00348362098837859,0.00728221209489142,0.00448324446189386,0.00158142273711119,0.00417884454595052,0.00130248988862263,0.000544338028888248,0.0045706540095451,1
0.00441622154594539,0.00908400500259522,0.00579905690943401,0.00254359231872811,0.00429034209336893,0.00168206993072437,0.000473771648585898,0.00478985434988908,1
0.00441156219368823,0.00771835425443187,0.00576408284501852,0.00188454946278492,0.00531333719819886,0.00188830863182999,0.000580472442733601,0.00500097152886861,1
0.00569749982966307,0.00909937289667864,0.007227638040907,0.00325582204586559,0.00602114419473868,0.00227348002537949,0.000753492402050056,0.00569498315497352,1
0.0036983856465764,0.00931429581258567,0.0056471100949141,0.00212144109180597,0.00519844741357639,0.00185820613608293,0.000548810601279167,0.00508558841148852,1
0.00445033501267113,0.00973917264526279,0.00607481354860553,0.00209344977936354,0.00597120362273164,0.00231390154888932,0.000641387141748693,0.00563006072438219,1
0.00374511122158942,0.00718104868037587,0.00438340316818311,0.0016412214698326,0.00489392396548075,0.00141506724032845,0.000468306280790006,0.0039138283376483,1
0.00471881896732168,0.00904198915606662,0.00695904899883485,0.00234056906563338,0.00534632148957191,0.0024081981883248,0.000755212326534108,0.00520965174707301,1
0.00486846388571563,0.0113386027488506,0.0076330541787036,0.0026290688286643,0.00589950547678437,0.00235342657589127,0.000870858233588445,0.0060627021845539,1
0.00471903437717404,0.0103065504649257,0.00681276114345862,0.00262572285435616,0.00593126847092477,0.00222265986269115,0.000716364187280985,0.00541781992436524,1
0.00457534259285779,0.00827496525499566,0.0056299426128521,0.00222392482298318,0.0048609595005213,0.00181226160768749,0.00040682011864515,0.00447281989752823,1
0.00542802895288499,0.00855504410300608,0.00610939916669028,0.0023487786566947,0.00517408031858423,0.00196764466759734,0.000704021587834335,0.00497127314055402,1
0.00395526935978236,0.00803979842522613,0.00571716066307711,0.0021940767575993,0.00477694186712193,0.00212156710889794,0.000735188836404549,0.00457719098263736,1
0.00462645881031433,0.00998395185355328,0.00639332245003521,0.00281059611930552,0.0062789913303634,0.0022450873553374,0.000721726169418317,0.00520592966954191,1
0.00419153755097669,0.00964919777523425,0.0056720219620244,0.00245160017705683,0.00564250180745905,0.0023965175150217,0.000748125059984711,0.00542223603877914,1
0.00528493244836186,0.0105622239222275,0.006557454348039,0.00276438471430423,0.00560428023539451,0.00188799490419515,0.000978793850661187,0.006262153157215,1
0.00414293391512082,0.00958402764327033,0.00697948055693852,0.00271602546698701,0.00638502802179577,0.00246490262545788,0.000638628808327924,0.00577901256951059,1
0.00441266827415857,0.00934455884282764,0.00666835957342891,0.00245650658940473,0.00562891153511305,0.00230360600310004,0.000742489762617444,0.00546139821845191,1
0.00489638012263877,0.00715812731258801,0.00622648606923931,0.0023217732883195,0.00446606237422161,0.00171807362360472,0.000558936483819576,0.00461531319569701,1
0.00562651506288966,0.00775850133232652,0.00572660640734769,0.00234510363141888,0.00472643789158271,0.00154525324617274,0.000476551279398615,0.00492316681962775,1
0.00456112797319204,0.0102190108951673,0.00657820918790303,0.0028110454467243,0.00558489249837863,0.00223485707393915,0.00066837569969768,0.00551028475325719,1
0.00409628011047728,0.00900900845116319,0.00614821015096239,0.00230206906675237,0.00533880809050777,0.00193481415836169,0.000686841410794016,0.00536411024553352,1
0.00522333069083234,0.0103642173536187,0.00688705280774118,0.00245334182370367,0.00570918778192845,0.00235091877798082,0.000746562885025996,0.00541676020074842,1
0.00446879424020987,0.00747660564902438,0.0048140201731463,0.00209977267975113,0.00443175691349739,0.00142650185307555,0.000583144683343115,0.00475712655891862,1
0.00436642531210315,0.00927859373065274,0.00641727109167097,0.00239821874398799,0.00451753014932327,0.00173224038948326,0.000594629965547058,0.00510213050127106,1
0.0037621038601046,0.00837808463638945,0.00589956657340715,0.00259415877214359,0.0056755860341297,0.00166655601489152,0.000544632539482854,0.00540597500082018,1
0.00422186785718578,0.00929570037908219,0.00594233492552425,0.00231935010552091,0.00567840887903394,0.00229894904234844,0.000663407330006974,0.00544078054852675,1
0.0047549854546434,0.00635362015442313,0.00429508378236165,0.0018643968169354,0.00382413108924964,0.00118042823041429,0.000404228421396363,0.00375621211257938,1
0.00445832834480241,0.00845000987730653,0.0052422337898816,0.00224302587771079,0.00535392302692349,0.00192888842360887,0.000658813499592279,0.00556389879256224,1
0.00501658390650311,0.00954194744284739,0.00587854534582545,0.00242905009098685,0.00498491355355801,0.00191018414190303,0.000797499075098683,0.0053557206026235,1
0.00510884106190874,0.00835706586243694,0.00565308309139659,0.002315681283627,0.00443029702886819,0.00189864763211583,0.000573749127472132,0.00476113418808589,1
0.00704581526149825,0.00989177570232522,0.00706697598407758,0.00265128179309712,0.00560555378431164,0.00245284123913094,0.000722129251281352,0.00624029708864501,1
0.00547533678455976,0.0086384935479607,0.00603944460998027,0.00233332089858522,0.00518929544656978,0.00200146178709817,0.000807566470800726,0.00537015903850242,1
0.00455932454700939,0.0083029653464154,0.00594365832138633,0.00258082742715023,0.0058889869241535,0.0023325787863819,0.000598213078610573,0.00528395679477686,1
0.00403049679794042,0.00869727356380774,0.00434734591513013,0.00202666083476529,0.00452038073857318,0.00155033099525676,0.000534477520089085,0.00439704428591896,1
0.00574510473213183,0.0102800603117356,0.00662951612226485,0.00286972020114752,0.00611165670677549,0.00236334463245055,0.000727749993688152,0.00598409289510864,1
0.00493335019521888,0.00916259905293628,0.006739866840036,0.00262417335765611,0.00549017760723472,0.00223622874842512,0.000770305716609491,0.00593910565877659,1
0.00523796328777951,0.0109247716729566,0.00715451823854785,0.00285841864352103,0.00694091214568457,0.00233809417014762,0.000752235337650612,0.00609034539134761,1
0.0039666151382629,0.00776139889779237,0.00564899870791769,0.00249704901178638,0.00461517916132852,0.0017291670050573,0.000453071281470122,0.00487073536249698,1
0.00455949634833972,0.0107381383854615,0.00746062464229285,0.003327101427379,0.00611636720293785,0.00223219209240623,0.000761643611157594,0.00673032575459934,1
0.00454669579580054,0.00921932298717908,0.00721672758977153,0.0026147221526177,0.00542277761821936,0.00236779644458377,0.000828428237501237,0.00571463793785726,1
0.00461543267375619,0.00866469950025187,0.00618546431660631,0.00239873310063788,0.00549673766332964,0.00203653398315354,0.000569781210269834,0.00486061454183867,1
0.00399002898219326,0.00948200119208859,0.0066920350722538,0.00249933795128248,0.00499025282953833,0.00207278324549132,0.000711524626814126,0.00531695232609016,1
0.00418596394273973,0.00870267662788227,0.00577143355014047,0.00225083513950011,0.00436450809401268,0.00190473700307452,0.000590644681996483,0.00476132062828952,1
0.00449180580232918,0.00800672399034411,0.00546204999575747,0.00208121920177121,0.00453824879971547,0.00170455552218161,0.00055695027574268,0.00464600630546214,1
0.0039820754743337,0.00750821395569136,0.00476729211674138,0.00189995829911244,0.00455922271084122,0.00199314787500971,0.000502261879572689,0.00491725912250339,1
0.00529314680611984,0.0105360873244601,0.00682521862459202,0.00313519829846296,0.00593327697530977,0.00227828759008907,0.000738415359673726,0.00577492861286365,1
0.00437995439852862,0.00879291380494506,0.00623991802887924,0.0024796107474657,0.00605722216663296,0.00206704814886798,0.000670688047454869,0.00553359625609416,1
0.0043927704367656,0.00676660754920115,0.00475980680141114,0.00181439052753297,0.00330410501107521,0.00129009730542594,0.000414374152598831,0.00376213569977116,1
0.00441348148379907,0.00967947823172074,0.00654657118046384,0.00230928701735109,0.00548465380787522,0.00223786139938242,0.000780524458276834,0.00508358236058724,1
0.00345056902439075,0.00802778011198967,0.0054989642296931,0.00215151892388594,0.00484959355626492,0.00192971030283668,0.000638070289894766,0.00495703982592687,1
0.00516342212084147,0.00832704902083231,0.00624834869921467,0.00245630168342555,0.00373808275590425,0.00139260451127941,0.000488573257994832,0.00476303255025135,1
0.00463112907748146,0.008560097825021,0.00569855401464129,0.00222963603989271,0.00510932132576425,0.00165002198567241,0.000553619389673292,0.00505288794394908,1
0.00544233207290915,0.00927714491491446,0.00553184285065097,0.00234115658572895,0.00478992355499311,0.00220996186737207,0.000726945985410602,0.00547677617120686,1
0.00476632639104746,0.0101971808584708,0.00701461222469058,0.00259104465215031,0.00543361067235568,0.00198496225472399,0.000719934862707775,0.00596725435040676,1
0.00439015041946678,0.00677976398592502,0.00437839120210891,0.00174030026017556,0.00359423034895059,0.0013471333841666,0.000335393329859401,0.00419510079242202,1
0.00436668240999678,0.0107625394563039,0.0067001475936599,0.00248509656877724,0.00591019809570207,0.00250099285497086,0.000948706804469096,0.00623881270167013,1
0.00366837948258849,0.00657638923780472,0.00379047639876103,0.00185029644672075,0.00325317383546394,0.00148643241009899,0.000450845004183487,0.00409743166229535,1
0.00534257040049011,0.0102181275290956,0.0064614715999631,0.00263892482241716,0.0057553937515375,0.00223787552974332,0.000758951414910497,0.00575210286565669,1
0.00505924884484982,0.00924791134539282,0.00582000716558283,0.00222668550131264,0.00520095806591862,0.00196548933454761,0.000733132452564684,0.00593321243465399,1
0.00460698014741636,0.0101422500910384,0.00604037721152659,0.00242564206580897,0.00573783560086705,0.00231708974384177,0.000610310722151216,0.00584851159504731,1
0.00427544912446787,0.00919408408387808,0.0064439828797789,0.002451498036215,0.00533971345566743,0.00215529634535776,0.000704452785434077,0.00570813517516359,1
0.00488567880711747,0.00730536402846328,0.00545021933576274,0.00263524451062009,0.00409615339289885,0.00155575028603333,0.000591822068243808,0.00408356641647463,1
0.00398538039249142,0.00811346462942541,0.00357487212944858,0.00169930235816478,0.00441853819663411,0.00148958873150452,0.000450995784698013,0.00437212424064971,1
0.00471604593481606,0.00918098180526711,0.00602391653049685,0.00231149334886183,0.00557231354170802,0.0018482409240973,0.000704007434928916,0.00549349250414147,1
0.00404509155482873,0.00894097079229268,0.00610245528705939,0.00243293502806376,0.00511799587579377,0.00187809996136704,0.000696359096325889,0.00534437345265007,1
0.00476518599557738,0.00855420467517451,0.0060363876195541,0.00223609032260031,0.00480451196826542,0.00200717616291696,0.000568406509641268,0.00477956772458773,1
0.005514630700342,0.00884525418020849,0.00679360158776078,0.00267919931205568,0.00527093110497665,0.00224105125469379,0.000831970094691869,0.0055406278175759,1
0.00505833054232152,0.00934559991577275,0.00583769870213603,0.00271035171515183,0.00608588964855459,0.00185833656849488,0.000646142833350493,0.00554460298391519,1
0.00488374698442214,0.00874195578272573,0.00620265345835506,0.00261705607661463,0.0057003642188591,0.00221780746183153,0.000793967228348504,0.00538813219463076,1
0.00683533446790938,0.00770972043318844,0.00681741987277249,0.00201027772029571,0.00429495027897536,0.00137729535879205,0.000495282387662632,0.00411941089626432,1
0.00575842737954868,0.0107915326792356,0.0086903150840303,0.00346410164183908,0.00712292664298783,0.00252144316739292,0.00113065176373361,0.00614078509107796,1
0.00493126636149115,0.00921145663769616,0.00638068761992738,0.00222875633508114,0.00530389580502055,0.00172700021943962,0.000688228597543193,0.00509289162181963,1
0.00452128893840216,0.00987260196193607,0.00654131556404993,0.00252806787388592,0.00504159499527125,0.00212756497348912,0.000730325099508107,0.00566640480815548,1
0.00469894490196715,0.0084714380429762,0.00641114075884056,0.00259208859725725,0.00572342522577495,0.002237803550075,0.000651462545691381,0.00541994285989639,1
0.0034306597960629,0.00774110398186499,0.00511995786777835,0.00223423096926363,0.00441219665778813,0.00180371632118389,0.000551874717899111,0.00485434189961373,1
0.00462298779427144,0.00956929682498747,0.00603441220702497,0.00215775636029431,0.0056119966569715,0.00197727377409675,0.000675061412677926,0.00552733499864799,1
0.00492902427061049,0.00958873987533105,0.00648354982423127,0.00271831222569231,0.00574988480635527,0.00223548715516134,0.000705994115526499,0.00530322496168574,1
0.00384535293111684,0.00770236736390954,0.00535012259129115,0.00220233453378521,0.00470438055923981,0.00188583919858233,0.000647976244989234,0.00501738834253963,1
0.00450446046964007,0.00793170855960835,0.00496142688163584,0.00240502312047222,0.00444027844333661,0.00162912972945731,0.000610029727534071,0.00451876320583878,1
0.00482724480310006,0.00771581571945417,0.00552494089107762,0.00190449002417553,0.00361471902731958,0.00138641459588614,0.000472980353019732,0.00422802586264857,1
0.00550423882958849,0.00878300214530484,0.00756498983847406,0.00252604689457604,0.00580020063566726,0.00245195476126315,0.000889647902651782,0.00538194952629805,1
0.00356887517027295,0.00797090498119135,0.00542500974036687,0.00203733385699342,0.00459504991524125,0.00186683720208534,0.000530499117067205,0.00487715212564194,1
0.00411405692149097,0.00820642077554989,0.0045739795661596,0.0018734518030739,0.00497970656113451,0.00159951204369304,0.000518412485185088,0.004996661211107,1
0.00504283999569634,0.00896393306948492,0.00598660307266139,0.00263124436315495,0.00499268188333103,0.00203746632582511,0.000713698124933784,0.00542914826899333,1
0.00388379077449191,0.00868295131697319,0.00558184967505519,0.00215314481681252,0.00516661459756962,0.0019161722705858,0.000571506343205947,0.00508504699448146,1
0.00343340955980565,0.00748236211071391,0.00440140745524766,0.00187022376919321,0.00440152970807608,0.00159008141286518,0.000413214560064914,0.0047869928760893,1
0.00474913279124673,0.00843601023067846,0.00550609878281764,0.00253611585014748,0.00493781774073933,0.00176693587747102,0.00046629730821672,0.00503384490253467,1
0.00389218333373538,0.00753672549814625,0.00505867229772157,0.00217777059396374,0.00438305058410845,0.00195645014320744,0.000490527628197999,0.00445884293284571,1
0.00481797485820006,0.0107547107579154,0.00623392223628853,0.00256479939103898,0.00517785071859649,0.00197187047662316,0.000715344457299824,0.00597290585527888,1
0.00382618876676597,0.00867686418913807,0.00536738623353432,0.00207235033105386,0.00509231288708092,0.00213972784737616,0.000640170697200651,0.0050960217411904,1
0.00512863053292254,0.0117699182650605,0.00761772610093311,0.00293352773354697,0.00678297782647319,0.00272962037651906,0.000886028908944885,0.00666632045892445,1
0.00478893528308167,0.00895507794439999,0.00638871152503154,0.00261733185559197,0.00622473305148191,0.00217392003822713,0.000703873997573498,0.00585326138917951,1
0.00474915562609339,0.0102063253751811,0.00651932157956089,0.00238524723487802,0.00717359665545381,0.00251763516290747,0.000831692318916606,0.00619218404161442,1
0.00470113551963561,0.00814851191357753,0.00581043207713958,0.00222462421436753,0.00515424846681614,0.00182713928951546,0.00064277328351212,0.00462067355876766,1
0.00516649577763455,0.010496868974928,0.00764936874691076,0.00284912599606939,0.00551974266001036,0.00188036332914148,0.000890595738979511,0.0060297135826155,1
0.00406227115391719,0.00750092410974683,0.00580035825576079,0.00203731591627962,0.00429229271687011,0.00178947489782244,0.000514317171719865,0.0044297660514118,1
